,,,,Per Game,Per Game,Per Game,Per Game,,,,,Corsi (EV),PDO (EV),Zone Starts (EV),Zone Starts (EV),Ice Time,Even Strength,Power Play,Scoring,Scoring,Goals,Goals,Scoring,Assists,Assists,Power Play,Power Play,Scoring
Brooks Orpik,32,PIT,D,0.17,0.00,0.17,0.70,32,0,72,44.4,-8.7,105.8,44,56,22:17,18:59,0:07,46,0,0,0,8,8,0,0.000,0.000,8
Alexei Ponikarovsky,32,TOT,LW,0.21,0.10,0.12,1.21,51,7.8,101,50.5,2.1,99.1,56.9,43.1,13:10,12:21,0:20,42,4,4,0,5,5,0,0.000,0.000,9
Robyn Regehr,32,TOT,D,0.10,0.00,0.10,0.66,27,0,68,39.7,-8.5,100,46.5,53.5,19:25,16:21,0:07,41,0,0,0,4,4,0,0.000,0.000,4
Mike Ribeiro,32,WSH,C,1.02,0.27,0.75,1.31,63,20.6,99,63.6,-6.7,101.2,51.2,48.8,17:50,14:14,3:25,48,13,7,6,36,15,21,0.125,0.438,49
Brad Richards,32,NYR,C,0.74,0.24,0.50,2.39,110,10,221,49.8,3.8,101.2,63.2,36.8,18:49,15:25,3:16,46,11,8,3,23,17,6,0.065,0.130,34
Michael Ryder,32,TOT,RW,0.76,0.35,0.41,2.20,101,15.8,186,54.3,-0.6,100.6,56.8,43.2,16:03,13:01,2:58,46,16,8,8,19,10,9,0.174,0.196,35
Daniel Sedin,32,VAN,LW,0.85,0.26,0.60,2.94,138,8.7,221,62.4,14.1,101.9,66.1,33.9,19:01,15:16,3:40,47,12,9,3,28,19,9,0.064,0.191,40
Henrik Sedin,32,VAN,C,0.94,0.23,0.71,1.46,70,15.7,113,61.1,13.2,103,64.1,35.9,19:21,15:37,3:33,48,11,9,1,34,22,12,0.021,0.250,45
Joel Ward,32,WSH,RW,0.51,0.21,0.31,1.33,52,15.4,89,58.4,1.4,103.4,44,56,15:08,11:56,1:55,39,8,6,1,12,10,2,0.026,0.051,20
Greg Zanon,32,COL,D,0.14,0.00,0.14,0.91,40,0,86,46.5,-8,96.7,49.7,50.3,19:20,16:32,0:06,44,0,0,0,6,5,0,0.000,0.000,6
Henrik Zetterberg,32,DET,LW,1.04,0.24,0.80,3.76,173,6.4,278,62.2,3,100,60,40,20:31,15:20,3:49,46,11,5,4,37,18,19,0.087,0.413,48
Eric Brewer,33,TBL,D,0.25,0.08,0.17,1.17,56,7.1,136,41.2,-2.2,102.4,47.3,52.7,20:31,18:14,0:14,48,4,3,1,8,8,0,0.021,0.000,12
Brian Campbell,33,FLA,D,0.56,0.17,0.40,1.46,70,11.4,144,48.6,3.2,94.9,61.1,38.9,26:25,20:37,3:51,48,8,2,6,19,8,11,0.125,0.229,27
Jason Chimera,33,WSH,LW,0.30,0.06,0.23,1.96,92,3.3,139,66.2,-1.2,99.9,45.8,54.2,12:40,12:19,0:14,47,3,3,0,11,11,0,0.000,0.000,14
Pascal Dupuis,33,PIT,LW,0.79,0.42,0.38,2.92,140,14.3,258,54.3,5.8,107.5,42.2,57.8,17:30,14:46,0:48,48,20,17,2,18,17,1,0.042,0.021,38
Andrew Ference,33,BOS,D,0.27,0.08,0.19,1.38,66,6.1,160,41.3,-4.5,101.4,51.1,48.9,19:29,17:06,0:09,48,4,4,0,9,8,0,0.000,0.000,13
Johan Franzen,33,DET,C,0.76,0.34,0.41,2.83,116,12.1,201,57.7,-1.2,104.9,56.3,43.7,18:05,14:10,3:30,41,14,8,6,17,11,6,0.146,0.146,31
Scott Gomez,33,SJS,C,0.38,0.05,0.33,1.49,58,3.4,100,58,2.3,96.5,50.9,49.1,13:32,11:18,2:13,39,2,2,0,13,5,8,0.000,0.205,15
Kent Huskins,33,TOT,D,0.05,0.00,0.05,0.21,4,0,17,23.5,-10.6,97,50.3,49.7,15:40,13:29,0:07,19,0,0,0,1,1,0,0.000,0.000,1
Chris Kunitz,33,PIT,LW,1.08,0.46,0.63,2.35,113,19.5,196,57.7,8.3,107.5,48.3,51.7,18:01,14:03,3:49,48,22,13,9,30,23,7,0.188,0.146,52
Ryan Malone,33,TBL,LW,0.33,0.25,0.08,1.54,37,16.2,55,67.3,-2.4,101.4,50.3,49.7,15:44,12:21,2:35,24,6,4,2,2,2,0,0.083,0.000,8
Patrick Marleau,33,SJS,C,0.65,0.35,0.29,3.13,150,11.3,245,61.2,3.3,97.4,49.9,50.1,19:07,14:23,3:14,48,17,10,6,14,6,8,0.125,0.167,31
Chris Neil,33,OTT,RW,0.25,0.08,0.17,1.81,87,4.6,136,64,0.8,99.3,50.4,49.6,13:52,12:23,1:26,48,4,4,0,8,5,3,0.000,0.063,12
George Parros,33,FLA,RW,0.05,0.03,0.03,0.41,16,6.3,30,53.3,-4.4,89.5,57.7,42.3,6:37,6:35,0:00,39,1,1,0,1,1,0,0.000,0.000,2
Mike Rupp,33,TOT,C,0.10,0.03,0.08,0.73,29,3.4,49,59.2,-8.8,99.1,30.8,69.2,8:21,8:20,0:00,40,1,1,0,3,3,0,0.000,0.000,4
Jerred Smithson,33,TOT,C,0.13,0.07,0.07,0.64,29,10.3,48,60.4,-7.8,99.3,46.7,53.3,10:40,8:26,0:02,45,3,3,0,3,3,0,0.000,0.000,6
Brad Stuart,33,SJS,D,0.13,0.00,0.13,0.81,39,0,131,29.8,-4.9,101.5,46.7,53.3,20:27,17:40,0:08,48,0,0,0,6,5,0,0.000,0.000,6
Alex Tanguay,33,CGY,LW,0.68,0.28,0.40,1.10,44,25,84,52.4,-3.8,96.6,44.8,55.2,19:22,15:01,3:01,40,11,8,2,16,9,7,0.050,0.175,27
Joe Thornton,33,SJS,C,0.83,0.15,0.69,1.77,85,8.2,136,62.5,5.2,100.3,51.6,48.4,18:23,14:35,3:17,48,7,5,2,33,14,19,0.042,0.396,40
Arron Asham,34,NYR,RW,0.07,0.07,0.00,0.52,14,14.3,24,58.3,-6.5,104.4,40.9,59.1,6:38,6:29,0:08,27,2,2,0,0,0,0,0.000,0.000,2
Keith Aucoin,34,NYI,C,0.29,0.15,0.15,1.22,50,12,92,54.3,0.2,98.5,48.8,51.2,12:30,11:34,0:52,41,6,5,1,6,6,0,0.024,0.000,12
Steve Begin,34,CGY,C,0.22,0.11,0.11,0.86,31,12.9,58,53.4,0.4,98.5,45.5,54.5,8:00,6:39,0:01,36,4,3,0,4,4,0,0.000,0.000,8
Dan Cleary,34,DET,LW,0.31,0.19,0.13,1.94,93,9.7,133,69.9,2.3,96.7,52.4,47.6,16:27,12:46,2:30,48,9,3,5,6,6,0,0.104,0.000,15
Erik Cole,34,TOT,LW,0.28,0.19,0.09,1.83,86,10.5,170,50.6,-2.9,100.9,42.3,57.7,16:24,12:36,2:56,47,9,8,1,4,2,2,0.021,0.043,13
Matt Cooke,34,PIT,LW,0.44,0.17,0.27,1.27,61,13.1,103,59.2,-8.1,101.2,41,59,14:43,12:26,0:04,48,8,8,0,13,13,0,0.000,0.000,21
Pavel Datsyuk,34,DET,C,1.04,0.32,0.72,2.28,107,14,217,49.3,6.4,104.5,55,45,20:11,15:11,3:33,47,15,7,8,34,23,8,0.170,0.170,49
Ruslan Fedotenko,34,PHI,LW,0.28,0.09,0.19,0.91,43,9.3,83,51.8,-6.4,104.6,34.6,65.4,12:34,9:36,0:07,47,4,4,0,9,8,0,0.000,0.000,13
Brian Gionta,34,MTL,RW,0.54,0.29,0.25,2.33,112,12.5,198,56.6,-2,100.5,47.7,52.3,18:07,14:27,2:57,48,14,9,5,12,10,2,0.104,0.042,26
Scott Hannan,34,TOT,D,0.03,0.00,0.03,0.76,25,0,53,47.2,-4.1,95.7,44.6,55.4,19:21,16:53,0:01,33,0,0,0,1,1,0,0.000,0.000,1
Jan Hejda,34,COL,D,0.22,0.02,0.20,1.09,50,2,118,42.4,-1.3,99.3,49.6,50.4,19:42,16:44,0:03,46,1,1,0,9,9,0,0.000,0.000,10
Shawn Horcoff,34,EDM,C,0.39,0.23,0.16,1.32,41,17.1,60,68.3,-2.9,106.1,42.1,57.9,16:51,11:50,2:31,31,7,4,3,5,4,1,0.097,0.032,12
Marian Hossa,34,CHI,RW,0.78,0.43,0.35,2.90,116,14.7,205,56.6,2.5,104.7,55.9,44.1,18:02,14:00,2:38,40,17,12,4,14,11,2,0.100,0.050,31
Olli Jokinen,34,WPG,C,0.31,0.16,0.16,1.89,85,8.2,176,48.3,-1.5,95.2,53.4,46.6,17:08,14:46,2:20,45,7,7,0,7,6,1,0.000,0.022,14
Tomas Kaberle,34,MTL,D,0.30,0.00,0.30,1.10,11,0,23,47.8,8.5,106.8,63.8,36.2,13:33,11:05,2:23,10,0,0,0,3,3,0,0.000,0.000,3
Tom Kostopoulos,34,NJD,RW,0.07,0.07,0.00,0.87,13,7.7,21,57.1,1.2,94.9,54.9,45.1,9:06,8:47,0:04,15,1,1,0,0,0,0,0.000,0.000,1
Andrei Markov,34,MTL,D,0.63,0.21,0.42,1.65,79,12.7,175,45.1,-1.2,98.4,51,49,24:08,17:07,4:46,48,10,2,8,20,5,15,0.167,0.313,30
Derek Morris,34,PHX,D,0.28,0.00,0.28,1.74,68,0,153,44.4,1.1,97.8,58.4,41.6,21:24,17:56,1:06,39,0,0,0,11,8,3,0.000,0.077,11
Brenden Morrow,34,TOT,LW,0.57,0.27,0.30,1.25,55,21.8,96,57.3,-5.7,103,44.1,55.9,14:52,12:27,2:17,44,12,10,2,13,11,2,0.045,0.045,25
Toby Petersen,34,DAL,C,0.00,0.00,0.00,0.00,0,,2,0,13.4,100,66.7,33.3,6:40,6:40,0:00,1,0,0,0,0,0,0,0.000,0.000,0
Chris Phillips,34,OTT,D,0.29,0.10,0.19,1.85,89,5.6,162,54.9,-2.8,98,52.3,47.7,21:03,16:23,1:31,48,5,4,1,9,9,0,0.021,0.000,14
Michal Rozsival,34,CHI,D,0.44,0.00,0.44,0.48,13,0,43,30.2,7.2,103.9,62.7,37.3,18:07,16:37,0:59,27,0,0,0,12,11,0,0.000,0.000,12
Cory Sarich,34,CGY,D,0.07,0.00,0.07,0.50,14,0,38,36.8,1.3,95.8,40.7,59.3,14:52,13:50,0:01,28,0,0,0,2,2,0,0.000,0.000,2
Rob Scuderi,34,LAK,D,0.25,0.02,0.23,0.69,33,3,73,45.2,-8.9,98.5,48.4,51.6,21:47,18:25,0:08,48,1,1,0,11,10,0,0.000,0.000,12
Henrik Tallinder,34,NJD,D,0.16,0.04,0.12,0.88,22,4.5,76,28.9,7.7,96.7,56.2,43.8,17:34,16:00,0:31,25,1,1,0,3,2,1,0.000,0.040,4
Mike Weaver,34,FLA,D,0.33,0.04,0.30,0.78,21,4.8,44,47.7,-4.8,99.6,48.7,51.3,20:08,16:42,0:06,27,1,1,0,8,8,0,0.000,0.000,9
Dainius Zubrus,34,NJD,RW,0.41,0.09,0.32,1.00,22,9.1,39,56.4,-6.4,93.9,50.3,49.7,16:47,13:55,1:05,22,2,2,0,7,5,0,0.000,0.000,9
Craig Adams,35,PIT,RW,0.19,0.06,0.13,0.96,46,6.5,71,64.8,-8.8,99.8,41.3,58.7,11:10,8:28,0:01,48,3,2,0,6,6,0,0.000,0.000,9
Eric Belanger,35,EDM,C,0.12,0.00,0.12,1.19,31,0,54,57.4,-10.4,102.3,34,66,14:07,10:47,0:11,26,0,0,0,3,3,0,0.000,0.000,3
Daniel Briere,35,PHI,C,0.47,0.18,0.29,2.56,87,6.9,143,60.8,-0.6,95.9,51.3,48.7,16:04,13:09,2:52,34,6,3,3,10,7,3,0.088,0.088,16
Zdeno Chara,35,BOS,D,0.40,0.15,0.25,2.48,119,5.9,248,48,0.6,101.7,45,55,24:56,19:16,2:27,48,7,4,3,12,10,1,0.063,0.021,19
Joe Corvo,35,CAR,D,0.43,0.15,0.28,1.78,71,8.5,148,48,-0.9,99.2,54.4,45.6,18:46,15:46,2:15,40,6,3,3,11,6,5,0.075,0.125,17
Radek Dvorak,35,ANA,RW,0.44,0.44,0.00,1.89,17,23.5,23,73.9,-3.5,104.4,52.1,47.9,13:08,12:01,0:04,9,4,4,0,0,0,0,0.000,0.000,4
Mark Eaton,35,PIT,D,0.00,0.00,0.00,0.35,8,0,32,25,-7.3,108,45.7,54.3,17:59,16:06,0:12,23,0,0,0,0,0,0,0.000,0.000,0
Michal Handzus,35,TOT,C,0.21,0.05,0.15,1.05,41,4.9,68,60.3,-6,100.6,44.6,55.4,13:08,10:50,0:32,39,2,2,0,6,6,0,0.000,0.000,8
Jochen Hecht,35,BUF,C,0.30,0.11,0.19,1.47,69,7.2,107,64.5,-1.2,103.3,48.3,51.7,13:42,11:56,0:09,47,5,4,0,9,9,0,0.000,0.000,14
Jarome Iginla,35,TOT,RW,0.75,0.32,0.43,3.05,134,10.4,218,61,1.6,98.4,49.7,50.3,18:49,15:12,3:24,44,14,8,6,19,13,6,0.136,0.136,33
Toni Lydman,35,ANA,D,0.17,0.00,0.17,0.80,28,0,61,45.9,1.2,98,47.1,52.9,19:23,17:03,0:09,35,0,0,0,6,5,0,0.000,0.000,6
Andy McDonald,35,STL,C,0.57,0.19,0.38,2.32,86,8.1,138,62.3,-1.4,99.3,61.2,38.8,17:15,14:10,2:31,37,7,6,1,14,8,6,0.027,0.162,21
Tom Poti,35,WSH,D,0.13,0.00,0.13,0.50,8,0,24,33.3,-7.8,100.3,47.5,52.5,15:13,13:40,0:19,16,0,0,0,2,1,1,0.000,0.063,2
Marty Reasoner,35,NYI,C,0.16,0.00,0.16,1.10,34,0,54,63,0,96.9,35.5,64.5,11:14,9:18,0:03,31,0,0,0,5,5,0,0.000,0.000,5
Wade Redden,35,TOT,D,0.24,0.10,0.14,0.97,28,10.7,68,41.2,6.5,95.3,55.5,44.5,15:04,14:06,0:46,29,3,3,0,4,3,1,0.000,0.034,7
Stephane Robidas,35,DAL,D,0.27,0.02,0.25,0.96,46,2.2,129,35.7,0.1,102.3,43,57,22:14,16:59,2:08,48,1,1,0,12,8,4,0.000,0.083,13
Mark Streit,35,NYI,D,0.56,0.13,0.44,1.73,83,7.2,206,40.3,-1.5,96.9,56.2,43.8,23:21,18:15,3:45,48,6,3,3,21,13,8,0.063,0.167,27
Shawn Thornton,35,BOS,RW,0.16,0.07,0.09,1.22,55,5.5,98,56.1,-7.9,101.2,61.4,38.6,8:06,8:05,0:00,45,3,3,0,4,4,0,0.000,0.000,7
Marek Zidlicky,35,NJD,D,0.40,0.08,0.31,2.10,101,4,232,43.5,1.7,95.7,60,40,21:00,17:10,3:37,48,4,3,1,15,5,10,0.021,0.208,19
Eric Boulton,36,NYI,LW,0.00,0.00,0.00,0.33,5,0,13,38.5,0,89.5,56.3,43.8,5:40,5:36,0:01,15,0,0,0,0,0,0,0.000,0.000,0
Dan Boyle,36,SJS,D,0.43,0.15,0.28,2.11,97,7.2,235,41.3,7,98.5,51,49,22:48,18:12,3:28,46,7,2,5,13,4,8,0.109,0.174,20
Brett Clark,36,MIN,D,0.13,0.00,0.13,0.75,6,0,18,33.3,-5.2,83,69,31,14:04,13:27,0:01,8,0,0,0,1,1,0,0.000,0.000,1
Matt Cullen,36,MIN,C,0.64,0.17,0.48,1.88,79,8.9,140,56.4,-4.4,104.4,43.4,56.6,15:53,12:36,1:56,42,7,7,0,20,16,4,0.000,0.095,27
Shane Doan,36,PHX,RW,0.56,0.27,0.29,2.69,129,10.1,220,58.6,1.2,101.5,58.8,41.2,18:03,15:06,2:44,48,13,13,0,14,11,3,0.000,0.063,27
Patrik Elias,36,NJD,LW,0.75,0.29,0.46,2.46,118,11.9,210,56.2,4.5,98.9,52.7,47.3,18:43,13:32,3:30,48,14,8,5,22,13,9,0.104,0.188,36
Jeff Halpern,36,TOT,C,0.07,0.02,0.04,0.57,26,3.8,50,52,-3.3,95.2,26.9,73.1,10:11,8:02,0:01,46,1,1,0,2,2,0,0.000,0.000,3
Milan Hejduk,36,COL,RW,0.38,0.14,0.24,1.41,41,9.8,69,59.4,-4.6,96.4,46.9,53.1,13:09,11:04,2:04,29,4,2,2,7,6,1,0.069,0.034,11
Ed Jovanovski,36,FLA,D,0.17,0.00,0.17,1.00,6,0,16,37.5,5.8,89.5,59.3,40.7,15:40,12:10,0:47,6,0,0,0,1,1,0,0.000,0.000,1
Filip Kuba,36,FLA,D,0.23,0.02,0.20,1.14,50,2,82,61,-7.9,96.2,49.8,50.2,21:13,17:03,1:37,44,1,1,0,9,5,4,0.000,0.091,10
Radek Martinek,36,NYI,D,0.23,0.23,0.00,0.92,12,25,25,48,-3.2,97.3,52.7,47.3,16:09,15:32,0:00,13,3,3,0,0,0,0,0.000,0.000,3
Bryce Salvador,36,NJD,D,0.05,0.00,0.05,0.74,29,0,81,35.8,-9.3,96.3,45.6,54.4,21:20,17:44,0:08,39,0,0,0,2,2,0,0.000,0.000,2
Mikael Samuelsson,36,DET,RW,0.25,0.00,0.25,1.00,4,0,11,36.4,-3.6,94.1,43.8,56.3,12:52,10:37,2:14,4,0,0,0,1,1,0,0.000,0.000,1
Jody Shelley,36,PHI,LW,0.00,0.00,0.00,0.00,0,,1,0,-16,,60,40,7:58,7:58,0:00,1,0,0,0,0,0,0,0.000,0.000,0
Ryan Smyth,36,EDM,LW,0.28,0.04,0.23,1.47,69,2.9,113,61.1,-4.3,99.4,42.1,57.9,15:22,11:35,1:15,47,2,1,0,11,10,1,0.000,0.021,13
Sheldon Souray,36,ANA,D,0.39,0.16,0.23,1.82,80,8.8,167,47.9,-0.2,105.8,46.4,53.6,20:56,16:36,1:49,44,7,5,2,10,7,3,0.045,0.068,17
Lubomir Visnovsky,36,NYI,D,0.40,0.09,0.31,1.97,69,4.3,143,48.3,4.7,100.4,56.9,43.1,22:48,18:39,3:12,35,3,2,1,11,4,7,0.029,0.200,14
Todd Bertuzzi,37,DET,RW,0.43,0.29,0.14,1.43,10,20,17,58.8,9.7,101.7,68.2,31.8,15:31,12:16,3:14,7,2,2,0,1,1,0,0.000,0.000,3
Francis Bouillon,37,MTL,D,0.19,0.02,0.17,0.96,46,2.2,101,45.5,-0.1,100.3,52.4,47.6,18:05,15:30,1:32,48,1,1,0,8,8,0,0.000,0.000,9
Hal Gill,37,NSH,D,0.00,0.00,0.00,0.25,8,0,25,32,-2.5,99.1,41.3,58.7,13:23,10:46,0:00,32,0,0,0,0,0,0,0.000,0.000,0
Jamie Langenbrunner,37,STL,RW,0.25,0.00,0.25,1.25,5,0,5,100,-8.7,107.7,52.6,47.4,9:47,8:12,0:20,4,0,0,0,1,1,0,0.000,0.000,1
Andreas Lilja,37,PHI,D,0.00,0.00,0.00,0.50,2,0,7,28.6,-1.1,98.6,35.9,64.1,16:47,15:04,0:01,4,0,0,0,0,0,0,0.000,0.000,0
Vinny Prospal,37,CBJ,C,0.63,0.25,0.38,1.77,85,14.1,153,55.6,2.1,102.3,54.3,45.7,16:32,13:51,2:39,48,12,8,4,18,15,3,0.083,0.063,30
Martin St. Louis*,37,TBL,RW,1.25,0.35,0.90,2.33,112,15.2,192,58.3,1.9,100.8,54.6,45.4,21:59,17:35,3:36,48,17,14,3,43,26,17,0.063,0.354,60
Kimmo Timonen,37,PHI,D,0.64,0.11,0.53,1.73,78,6.4,169,46.2,7.2,99.7,50.8,49.2,21:46,15:02,3:48,45,5,2,3,24,10,14,0.067,0.311,29
Sergei Gonchar,38,OTT,D,0.60,0.07,0.53,1.89,85,3.5,191,44.5,0.8,100.2,56.6,43.4,24:00,18:02,3:43,45,3,1,2,24,14,10,0.044,0.222,27
Roman Hamrlik,38,TOT,D,0.06,0.00,0.06,0.44,7,0,21,33.3,6.1,92.1,70.7,29.3,11:29,11:04,0:02,16,0,0,0,1,1,0,0.000,0.000,1
Saku Koivu,38,ANA,C,0.57,0.17,0.40,1.17,55,14.5,108,50.9,3.2,102.1,43.9,56.1,17:36,13:44,1:45,47,8,4,4,19,15,4,0.085,0.085,27
Jamal Mayers,38,CHI,RW,0.11,0.00,0.11,0.53,10,0,17,58.8,-3.3,101.2,54.9,45.1,6:58,6:37,0:08,19,0,0,0,2,2,0,0.000,0.000,2
Scott Nichol,38,STL,C,0.03,0.03,0.00,0.43,13,7.7,22,59.1,-1.3,96.3,40.8,59.2,9:47,7:57,0:01,30,1,1,0,0,0,0,0.000,0.000,1
Jay Pandolfo,38,BOS,LW,0.00,0.00,0.00,0.61,11,0,19,57.9,-13.1,97.4,42.7,57.3,9:04,7:51,0:00,18,0,0,0,0,0,0,0.000,0.000,0
Sami Salo,38,TBL,D,0.37,0.04,0.33,1.04,48,4.2,99,48.5,-2.2,103.2,42,58,20:59,16:06,2:23,46,2,1,1,15,9,6,0.022,0.130,17
Steve Sullivan,38,TOT,C,0.40,0.17,0.24,1.45,61,11.5,109,56,1.9,94.6,63.1,36.9,14:33,11:44,2:47,42,7,3,4,10,6,4,0.095,0.095,17
Adrian Aucoin,39,CBJ,D,0.11,0.00,0.11,0.72,26,0,65,40,1.2,98.4,51.3,48.7,16:20,14:49,0:00,36,0,0,0,4,4,0,0.000,0.000,4
Alex Kovalev,39,FLA,RW,0.36,0.14,0.21,1.50,21,9.5,44,47.7,6.4,99.2,59.4,40.6,15:37,12:35,3:00,14,2,1,1,3,2,1,0.071,0.071,5
Daniel Alfredsson,40,OTT,RW,0.55,0.21,0.34,2.15,101,9.9,202,50,2.2,99.1,54.9,45.1,19:21,14:46,2:58,47,10,7,3,16,7,8,0.064,0.170,26
Jaromir Jagr,40,TOT,RW,0.78,0.36,0.42,2.56,115,13.9,207,55.6,4.1,100.3,53.9,46.1,18:20,15:12,3:05,45,16,10,6,19,14,5,0.133,0.111,35
Mike Knuble,40,PHI,RW,0.29,0.14,0.14,1.11,31,12.9,55,56.4,-1,97.3,42.8,57.2,12:55,10:56,1:39,28,4,3,1,4,3,1,0.036,0.036,8
Ray Whitney,40,DAL,LW,0.91,0.34,0.56,1.94,62,17.7,138,44.9,7.7,101,60,40,19:24,15:37,3:42,32,11,7,4,18,10,8,0.125,0.250,29
Teemu Selanne*,42,ANA,RW,0.52,0.26,0.26,2.09,96,12.5,167,57.5,-2.8,99.3,55.5,44.5,15:42,13:29,2:10,46,12,9,3,12,8,4,0.065,0.087,24
