,,,,Per Game,Per Game,Per Game,Per Game,,,,,Corsi (EV),PDO (EV),Zone Starts (EV),Zone Starts (EV),Ice Time,Even Strength,Power Play,Scoring,Scoring,Goals,Goals,Scoring,Assists,Assists,Power Play,Power Play,Scoring
Thomas Vanek,31,MIN,LW,0.65,0.26,0.39,2.14,171,12.3,292,58.9,-3.6,99.4,61.4,38.6,16:13,8:38,0:00,80,21,16,5,31,19,12,0.063,0.15,52
Stephen Weiss,31,DET,C,0.48,0.17,0.31,1,52,17.3,92,57.6,-1.9,100.9,56.7,43.3,11:21,16:43,0:07,52,9,6,3,16,10,6,0.058,0.115,25
Dennis Wideman,31,CGY,D,0.7,0.19,0.51,2.16,173,8.7,378,45.8,-2.8,102.6,49.6,50.4,24:39,17:46,2:30,80,15,9,6,41,26,15,0.075,0.188,56
Keith Ballard,32,MIN,D,0.07,0,0.07,0.36,5,0,10,50,-12.1,99.7,48.4,51.6,12:03,12:12,2:03,14,0,0,0,1,1,0,0,0,1
Brad Boyes,32,FLA,RW,0.49,0.18,0.31,1.94,151,9.3,261,57.9,0.7,101.1,50.4,49.6,15:39,16:14,2:31,78,14,9,5,24,20,4,0.064,0.051,38
Adam Burish,32,SJS,RW,0.15,0.05,0.1,1.1,22,4.5,37,56.8,-19,97.2,30.3,69.7,11:09,14:06,2:26,20,1,1,0,2,2,0,0,0,3
Mike Cammalleri,32,NJD,LW,0.62,0.4,0.22,2.29,156,17.3,262,59.9,-0.4,102.6,49.2,50.8,18:20,17:55,2:26,68,27,16,9,15,13,2,0.132,0.029,42
Ryane Clowe,32,NJD,LW,0.31,0.08,0.23,1.15,15,6.7,26,57.7,-6.1,101.6,48.9,51.1,15:40,17:04,0:12,13,1,1,0,3,3,0,0,0,4
Carlo Colaiacovo,32,PHI,D,0.24,0.06,0.18,1.27,42,4.8,108,38.9,9,99,55.4,44.6,16:29,13:11,0:05,33,2,2,0,6,4,2,0,0.061,8
Andrew Ebbett,32,PIT,C,0.25,0.04,0.21,0.88,21,4.8,37,56.8,-4.4,101.4,50.6,49.4,9:00,13:00,0:16,24,1,1,0,5,5,0,0,0,6
Christian Ehrhoff,32,PIT,D,0.29,0.06,0.22,2.24,110,2.7,226,48.7,-1.9,101.2,52.7,47.3,21:46,12:23,2:45,49,3,3,0,11,9,2,0,0.041,14
Deryk Engelland,32,CGY,D,0.14,0.03,0.12,0.67,51,3.9,118,44.1,-6.4,97.9,39.1,60.9,14:23,13:17,0:04,76,2,2,0,9,8,0,0,0,11
Marian Gaborik,32,LAK,RW,0.68,0.39,0.29,2.52,174,15.5,288,60.4,4.8,98.9,55.3,44.7,16:55,6:14,0:00,69,27,16,11,20,13,7,0.159,0.101,47
Paul Gaustad,32,NSH,C,0.19,0.05,0.14,0.74,54,7.4,102,52.9,-13.5,103.8,11.7,88.3,12:26,7:46,0:00,73,4,4,0,10,10,0,0,0,14
Tom Gilbert,32,MTL,D,0.17,0.06,0.11,0.97,70,5.7,154,45.5,-3.4,102,41.6,58.4,19:20,9:53,0:05,72,4,4,0,8,8,0,0,0,12
Tim Gleason,32,TOT,D,0.13,0.01,0.11,0.75,54,1.9,110,49.1,-3,97.3,54.1,45.9,16:20,16:08,2:36,72,1,1,0,8,8,0,0,0,9
Curtis Glencross,32,TOT,LW,0.49,0.18,0.31,1.52,108,12,194,55.7,-0.1,101.9,42.5,57.5,15:39,7:43,0:00,71,13,9,4,22,15,7,0.056,0.099,35
Andy Greene,32,NJD,D,0.27,0.04,0.23,1.01,83,3.6,222,39.2,0.3,100.6,40.5,59.5,23:33,15:33,2:29,82,3,3,0,19,17,1,0,0.012,22
Nate Guenin,32,COL,D,0.2,0.03,0.17,0.5,38,5.3,85,44.7,-6.2,103.4,44.4,55.6,16:51,11:11,2:04,76,2,2,0,13,13,0,0,0,15
Dan Hamhuis,32,VAN,D,0.39,0.02,0.37,1.39,82,1.2,178,46.1,1.4,100.1,46.8,53.2,21:32,12:46,0:01,59,1,0,1,22,20,2,0.017,0.034,23
Jay Harrison,32,TOT,D,0.16,0.05,0.11,0.91,50,6,133,37.6,-1.1,99.8,49.4,50.6,15:56,13:18,0:35,55,3,2,1,6,5,1,0.018,0.018,9
Scott Hartnell,32,CBJ,LW,0.78,0.36,0.42,2.65,204,13.7,307,66.1,5.9,99.4,50.7,49.3,17:18,15:11,2:53,77,28,20,8,32,24,8,0.104,0.104,60
Tomas Kopecky,32,FLA,RW,0.13,0.03,0.09,1.66,106,1.9,184,57.6,-4.3,94.9,46.3,53.7,12:54,13:28,2:19,64,2,2,0,6,6,0,0,0,8
Zbynek Michalek,32,TOT,D,0.18,0.06,0.12,1.26,86,4.7,189,45.5,2.5,98,42.5,57.5,20:46,12:59,0:12,68,4,4,0,8,8,0,0,0,12
Travis Moen,32,TOT,LW,0.2,0.07,0.14,0.77,34,8.8,54,61.1,-6.4,100.3,39.1,60.9,9:23,11:41,0:00,44,3,3,0,6,6,0,0,0,9
Colton Orr,32,TOR,RW,0,0,0,0,0,,,,-46.7,,0,100,6:06,13:26,2:41,1,0,0,0,0,0,0,0,0,0
Steve Ott,32,STL,C,0.15,0.04,0.12,0.63,49,6.1,104,46.2,-6.9,98.3,42,58,11:38,15:17,2:09,78,3,3,0,9,9,0,0,0,12
Tomas Plekanec,32,MTL,C,0.73,0.32,0.41,3.02,248,10.5,392,63.3,1.3,101.1,45,55,19:09,8:38,0:10,82,26,16,7,34,24,9,0.085,0.11,60
Jason Pominville,32,MIN,RW,0.66,0.22,0.44,3.07,252,7.1,434,58.3,4.9,99.8,62.8,37.2,18:17,17:14,2:26,82,18,15,3,36,25,11,0.037,0.134,54
Nick Schultz,32,PHI,D,0.19,0.03,0.16,0.86,69,2.9,155,44.5,-3.6,101,44.3,55.7,19:03,11:05,0:04,80,2,2,0,13,12,1,0,0.013,15
John Scott,32,SJS,LW,0.11,0.08,0.03,0.5,19,15.8,39,46.2,-7.2,101.8,51.7,48.3,7:27,14:00,0:08,38,3,3,0,1,1,0,0,0,4
Jim Slater,32,WPG,C,0.16,0.06,0.1,0.62,51,9.8,88,56.8,-9,99.6,47,53,9:13,12:53,2:45,82,5,5,0,8,7,0,0,0,13
Jarret Stoll,32,LAK,C,0.23,0.08,0.15,1.14,83,7.2,128,60.9,-5,100.1,52.7,47.3,15:29,15:36,0:25,73,6,3,3,11,8,1,0.041,0.014,17
R.J. Umberger,32,PHI,LW,0.22,0.13,0.09,1.43,96,9.4,177,54.2,-4.7,99.6,47,53,13:49,13:42,2:29,67,9,7,2,6,6,0,0.03,0,15
Antoine Vermette,32,TOT,C,0.46,0.16,0.3,1.33,109,11.9,188,58,-2.4,96.9,53.5,46.5,17:51,12:23,0:17,82,13,7,6,25,17,8,0.073,0.098,38
Anton Volchenkov,32,NSH,D,0.15,0,0.15,0.76,35,0,79,44.3,-0.4,101.6,50.7,49.3,13:11,9:59,0:05,46,0,0,0,7,7,0,0,0,7
Kevin Bieksa,33,VAN,D,0.23,0.07,0.17,1.65,99,4,206,48.1,-1.9,100.5,49.7,50.3,20:50,5:50,0:02,60,4,4,0,10,8,1,0,0.017,14
Rene Bourque,33,TOT,RW,0.27,0.12,0.16,1.67,85,7.1,166,51.2,-3.6,97.2,48.8,51.2,12:38,14:12,3:06,51,6,4,2,8,7,1,0.039,0.02,14
Alexandre Burrows,33,VAN,RW,0.47,0.26,0.21,2.07,145,12.4,236,61.4,4.7,97.9,51.6,48.4,15:29,10:55,0:06,70,18,13,4,15,11,4,0.057,0.057,33
Ryan Craig,33,CBJ,C,0,0,0,1,2,0,3,66.7,-5.3,105.8,55.6,44.4,7:17,13:55,1:57,2,0,0,0,0,0,0,0,0,0
Matt Ellis,33,BUF,LW,0.05,0.03,0.03,0.74,29,3.4,40,72.5,-0.9,94.4,31.1,68.9,8:19,8:08,0:02,39,1,1,0,1,1,0,0,0,2
Martin Erat,33,ARI,RW,0.41,0.11,0.29,1.15,91,9.9,179,50.3,5.7,97.2,50.1,49.9,15:52,17:16,1:19,79,9,6,3,23,20,3,0.038,0.038,32
Ron Hainsey,33,CAR,D,0.12,0.02,0.1,1.02,83,2.4,175,47.4,-1.1,97.3,53.6,46.4,21:06,15:07,0:32,81,2,2,0,8,7,1,0,0.012,10
Martin Havlat,33,NJD,RW,0.35,0.13,0.23,1.23,49,10.2,84,58.3,-0.4,98.5,38,62,14:48,14:53,3:33,40,5,2,3,9,6,3,0.075,0.075,14
Matt Hendricks,33,EDM,LW,0.23,0.11,0.11,1.45,103,7.8,172,59.9,-4.9,95.8,24,76,13:09,18:24,2:01,71,8,7,0,8,7,1,0,0.014,16
Barret Jackman,33,STL,D,0.19,0.03,0.16,1.08,86,2.3,159,54.1,1,99.3,42.5,57.5,16:49,6:03,0:00,80,2,2,0,13,12,0,0,0,15
Tim Jackman,33,ANA,RW,0.13,0.09,0.04,1,55,9.1,101,54.5,1,97.6,50.4,49.6,8:23,9:43,0:11,55,5,5,0,2,2,0,0,0,7
Derek MacKenzie,33,FLA,C,0.13,0.06,0.07,0.88,72,6.9,124,58.1,-3.8,95.7,46.5,53.5,12:27,11:19,0:56,82,5,4,1,6,6,0,0.012,0,11
Paul Martin,33,PIT,D,0.27,0.04,0.23,0.82,61,4.9,162,37,-0.6,101.4,52.1,47.9,22:47,20:42,0:11,74,3,3,0,17,16,1,0,0.014,20
Brian McGrattan,33,CGY,RW,0,0,0,1.25,10,0,15,66.7,0.3,92.6,52.8,47.2,6:38,13:21,0:52,8,0,0,0,0,0,0,0,0,0
Dave Moss,33,ARI,RW,0.2,0.07,0.13,1.6,96,4.2,166,57.8,0.8,94.6,39.9,60.1,12:55,10:27,0:03,60,4,3,1,8,6,1,0.017,0.017,12
Johnny Oduya,33,CHI,D,0.13,0.03,0.11,1,76,2.6,199,38.2,-4.4,100.2,51,49,20:17,7:05,0:00,76,2,2,0,8,8,0,0,0,10
Bobby Robins,33,BOS,C,0,0,0,0,0,,0,,-16,100,30,70,7:35,10:05,0:05,3,0,0,0,0,0,0,0,0,0
Dennis Seidenberg,33,BOS,D,0.17,0.04,0.13,1.26,103,2.9,209,49.3,-6.4,100.4,43.9,56.1,22:06,12:10,0:05,82,3,3,0,11,11,0,0,0,14
Patrick Sharp,33,CHI,LW,0.63,0.24,0.4,3.38,230,7,413,55.7,2.5,97.5,66.4,33.6,16:49,8:15,0:02,68,16,8,8,27,21,6,0.118,0.088,43
Stephane Veilleux,33,MIN,LW,0.17,0.08,0.08,0.75,9,11.1,12,75,-2.6,93.6,31.9,68.1,7:42,17:12,2:44,12,1,1,0,1,1,0,0,0,2
Radim Vrbata,33,VAN,RW,0.8,0.39,0.41,3.38,267,11.6,451,59.2,2.3,100.6,52.7,47.3,16:37,9:13,0:00,79,31,19,12,32,21,11,0.152,0.139,63
Justin Williams,33,LAK,RW,0.51,0.22,0.28,2.15,174,10.3,307,56.7,2.7,99.9,54.3,45.7,15:49,10:15,0:00,81,18,14,4,23,14,9,0.049,0.111,41
Bryan Allen,34,TOT,D,0.18,0,0.18,0.55,6,0,30,20,-2.2,98,45.2,54.8,15:43,17:28,0:19,11,0,0,0,2,2,0,0,0,2
Francois Beauchemin,34,ANA,D,0.36,0.17,0.19,1.72,110,10,213,51.6,-1.5,103.6,48.4,51.6,22:45,11:58,1:21,64,11,9,2,12,10,1,0.031,0.016,23
Vernon Fiddler,34,DAL,C,0.36,0.16,0.2,1.65,132,9.8,227,58.1,-3.5,97.7,45,55,13:08,13:45,0:28,80,13,9,3,16,15,0,0.038,0,29
Mike Fisher,34,NSH,C,0.66,0.32,0.34,1.88,111,17.1,191,58.1,-0.6,99.5,52.8,47.2,18:26,14:29,1:57,59,19,11,7,20,17,3,0.119,0.051,39
Simon Gagne,34,BOS,LW,0.17,0.13,0.04,1.17,27,11.1,46,58.7,-6.9,102.2,60.4,39.6,11:18,17:39,2:30,23,3,3,0,1,1,0,0,0,4
Dany Heatley,34,ANA,LW,0,0,0,1.33,8,0,13,61.5,-8.8,94,56.4,43.6,12:08,12:37,2:01,6,0,0,0,0,0,0,0,0,0
Chris Kelly,34,BOS,C,0.35,0.09,0.26,1.4,112,6.3,188,59.6,-1.1,100.7,45.6,54.4,15:08,20:58,0:57,80,7,6,0,21,20,0,0,0,28
Niklas Kronwall,34,DET,D,0.55,0.11,0.44,1.26,101,8.9,216,47.2,-4.9,100.1,51.9,48.1,23:50,16:48,0:03,80,9,6,3,35,15,20,0.038,0.25,44
Vincent Lecavalier,34,PHI,C,0.35,0.14,0.21,1.81,103,7.8,187,55.1,-2.5,99,59,41,12:39,10:35,0:05,57,8,7,1,12,9,3,0.018,0.053,20
David Legwand,34,OTT,C,0.34,0.11,0.23,1.14,91,9.9,162,56.2,-1.4,101.6,43.4,56.6,13:54,14:32,1:38,80,9,3,6,18,10,6,0.075,0.075,27
Jordan Leopold,34,TOT,D,0.09,0.02,0.07,0.91,39,2.6,72,54.2,-4.5,99.8,45.9,54.1,14:55,16:34,0:05,43,1,0,1,3,3,0,0.023,0,4
John-Michael Liles,34,CAR,D,0.39,0.04,0.35,1.58,90,2.2,194,46.4,1.7,96.8,54.7,45.3,19:09,20:12,2:25,57,2,2,0,20,13,7,0,0.123,22
Manny Malhotra,34,MTL,C,0.07,0.02,0.05,0.79,46,2.2,79,58.2,-15.7,99.6,18.2,81.8,10:51,7:32,0:00,58,1,1,0,3,3,0,0,0,4
Dominic Moore,34,NYR,C,0.33,0.12,0.21,1.41,116,8.6,203,57.1,-3.9,101,27,73,13:49,13:10,3:01,82,10,8,0,17,16,1,0,0.012,27
Brooks Orpik,34,WSH,D,0.24,0,0.24,0.85,66,0,168,39.3,-3.9,100.8,48.2,51.8,21:48,9:54,0:00,78,0,0,0,19,19,0,0,0,19
Robyn Regehr,34,LAK,D,0.19,0.04,0.15,0.94,63,4.8,129,48.8,-6.6,101.6,46.1,53.9,20:20,12:05,2:10,67,3,3,0,10,9,0,0,0,13
Mike Ribeiro,34,NSH,C,0.76,0.18,0.57,1.17,96,15.6,169,56.8,7.2,99.7,70.2,29.8,18:45,10:36,0:07,82,15,14,1,47,36,11,0.012,0.134,62
Brad Richards,34,CHI,C,0.49,0.16,0.33,2.62,199,6,322,61.8,1.1,101.2,69.9,30.1,14:53,11:34,1:53,76,12,10,2,25,20,5,0.026,0.066,37
Michael Ryder,34,NJD,RW,0.4,0.13,0.28,1.89,89,6.7,156,57.1,-1.2,102.9,43.6,56.4,14:29,15:04,3:41,47,6,6,0,13,11,2,0,0.043,19
Daniel Sedin,34,VAN,LW,0.93,0.24,0.68,2.76,226,8.8,370,61.1,4.9,99,54.3,45.7,18:21,20:55,3:06,82,20,16,4,56,35,21,0.049,0.256,76
Henrik Sedin,34,VAN,C,0.89,0.22,0.67,1.23,101,17.8,162,62.3,6.3,99.6,54.2,45.8,18:37,17:53,0:05,82,18,13,5,55,35,20,0.061,0.244,73
Joel Ward,34,WSH,RW,0.41,0.23,0.18,1.68,138,13.8,233,59.2,-1.8,99.8,46,54,16:52,10:59,0:08,82,19,13,6,15,10,5,0.073,0.061,34
Henrik Zetterberg,34,DET,LW,0.86,0.22,0.64,2.95,227,7.5,420,54,1.4,99,61.6,38.4,19:07,7:32,0:03,77,17,13,4,49,25,24,0.052,0.312,66
Eric Brewer,35,TOT,D,0.25,0.07,0.18,0.75,33,9.1,90,36.7,-5.9,100.1,45.5,54.5,18:41,13:44,0:02,44,3,3,0,8,7,0,0,0,11
Brian Campbell,35,FLA,D,0.33,0.04,0.29,1.44,118,2.5,219,53.9,5.2,99.4,61.4,38.6,23:13,10:08,1:58,82,3,2,1,24,13,11,0.012,0.134,27
Jason Chimera,35,WSH,LW,0.25,0.09,0.16,1.25,96,7.3,179,53.6,-5.9,100.7,45.6,54.4,12:56,7:25,0:00,77,7,7,0,12,12,0,0,0,19
Pascal Dupuis,35,PIT,RW,0.69,0.38,0.31,2.75,44,13.6,66,68.2,0.6,100.6,57.6,42.4,16:39,13:35,1:54,16,6,4,2,5,3,1,0.125,0.063,11
Andrew Ference,35,EDM,D,0.2,0.04,0.16,0.83,58,5.2,165,35.2,-4.2,99.8,42.1,57.9,18:53,18:15,0:04,70,3,3,0,11,10,0,0,0,14
Johan Franzen,35,DET,C,0.67,0.21,0.45,2.24,74,9.5,126,58.7,-0.5,95.4,63.3,36.7,16:04,13:30,0:00,33,7,3,4,15,8,7,0.121,0.212,22
Scott Gomez,35,NJD,C,0.59,0.12,0.47,1.21,70,10,109,64.2,3.1,99.5,56.5,43.5,16:31,19:17,2:38,58,7,7,0,27,13,14,0,0.241,34
Chris Kunitz,35,PIT,LW,0.54,0.23,0.31,2.3,170,10,304,55.9,5.6,99.3,59,41,17:53,11:00,0:21,74,17,7,9,23,16,7,0.122,0.095,40
Ryan Malone,35,NYR,LW,0,0,0,1,6,0,8,75,5.7,82.6,52.6,47.4,10:02,14:27,2:24,6,0,0,0,0,0,0,0,0,0
Patrick Marleau,35,SJS,LW,0.7,0.23,0.46,2.84,233,8.2,397,57.2,-0.1,97.9,49.8,50.2,19:35,14:27,0:00,82,19,12,7,38,21,17,0.085,0.207,57
Chris Neil,35,OTT,RW,0.18,0.11,0.08,0.61,23,17.4,47,48.9,-4,104.7,43.6,56.4,9:44,19:00,1:02,38,4,3,1,3,3,0,0.026,0,7
Brad Stuart,35,COL,D,0.2,0.05,0.15,0.98,64,4.7,128,50,-5.8,101.9,42.1,57.9,20:21,11:36,1:19,65,3,3,0,10,9,1,0,0.015,13
Alex Tanguay,35,COL,LW,0.69,0.28,0.41,1.3,104,21.2,169,61.5,-1.4,102.2,45.5,54.5,18:10,8:11,0:05,80,22,19,2,33,21,12,0.025,0.15,55
Joe Thornton,35,SJS,C,0.83,0.21,0.63,1.68,131,12.2,253,51,10.1,97.1,49.8,50.2,18:25,16:49,0:13,78,16,12,4,49,31,18,0.051,0.231,65
Dan Cleary,36,DET,RW,0.12,0.06,0.06,1,17,5.9,28,60.7,2.9,93.3,61,39,9:08,14:39,3:12,17,1,1,0,1,1,0,0,0,2
Erik Cole,36,TOT,LW,0.57,0.31,0.26,1.79,122,17.2,213,57.3,-0.4,101.7,58.1,41.9,14:33,14:45,2:00,68,21,17,3,18,12,6,0.044,0.088,39
Matt Cooke,36,MIN,LW,0.34,0.14,0.21,0.83,24,16.7,48,50,-9.9,100.5,41.2,58.8,12:36,16:26,0:21,29,4,4,0,6,6,0,0,0,10
Pavel Datsyuk,36,DET,C,1.03,0.41,0.62,2.62,165,15.8,292,56.8,9.7,99.9,58.9,41.1,19:03,16:29,3:18,63,26,18,8,39,23,16,0.127,0.254,65
Brian Gionta,36,BUF,RW,0.51,0.19,0.32,2.22,153,8.5,253,60.5,4.5,100.2,43.4,56.6,18:03,7:09,0:01,69,13,9,3,22,16,6,0.043,0.087,35
Scott Hannan,36,SJS,D,0.12,0.03,0.09,0.91,53,3.8,96,55.2,-4.7,100.6,52.1,47.9,16:19,14:46,2:20,58,2,2,0,5,5,0,0,0,7
Jan Hejda,36,COL,D,0.16,0.01,0.15,1.04,84,1.2,175,48,-0.7,99,44.1,55.9,20:39,18:19,0:05,81,1,1,0,12,11,0,0,0,13
Shawn Horcoff,36,DAL,C,0.38,0.14,0.24,1.08,82,13.4,150,54.7,1.2,102.1,51.4,48.6,13:01,13:46,0:33,76,11,7,4,18,17,1,0.053,0.013,29
Marian Hossa,36,CHI,RW,0.74,0.27,0.48,3.01,247,8.9,447,55.3,2.6,101.8,56,44,18:33,12:03,0:10,82,22,15,6,39,28,11,0.073,0.134,61
Olli Jokinen,36,TOT,C,0.16,0.06,0.1,1.77,110,3.6,182,60.4,-2.3,101.3,47,53,13:16,9:02,0:01,62,4,4,0,6,6,0,0,0,10
Andrei Markov,36,MTL,D,0.62,0.12,0.49,1.67,135,7.4,327,41.3,4,102.8,48.9,51.1,24:55,15:41,0:04,81,10,6,4,40,18,21,0.049,0.259,50
Brenden Morrow,36,TBL,LW,0.11,0.04,0.07,0.4,28,10.7,60,46.7,-0.4,98.4,42.6,57.4,9:20,13:06,0:53,70,3,3,0,5,5,0,0,0,8
Chris Phillips,36,OTT,D,0.08,0,0.08,0.81,29,0,69,42,-6.8,101.4,46.3,53.7,20:54,14:42,0:44,36,0,0,0,3,2,1,0,0.028,3
Michal Rozsival,36,CHI,D,0.2,0.02,0.18,0.86,56,1.8,136,41.2,0.9,99.4,55.6,44.4,17:01,14:21,2:21,65,1,1,0,12,12,0,0,0,13
Rob Scuderi,36,PIT,D,0.12,0.01,0.11,0.63,52,1.9,118,44.1,-2.7,100.5,54.2,45.8,19:09,17:35,0:07,82,1,1,0,9,8,0,0,0,10
Mike Weaver,36,MTL,D,0.13,0,0.13,0.26,8,0,33,24.2,-4.8,100.6,42.5,57.5,14:10,12:11,0:12,31,0,0,0,4,4,0,0,0,4
Dainius Zubrus,36,NJD,C,0.14,0.05,0.08,0.97,72,5.6,107,68.2,-1.6,99.4,38.7,61.3,14:40,17:50,0:02,74,4,4,0,6,4,1,0,0.014,10
Craig Adams,37,PIT,RW,0.1,0.01,0.09,0.73,51,2,76,67.1,-6.3,99.2,50,50,9:45,14:32,2:04,70,1,1,0,6,5,0,0,0,7
Daniel Briere,37,COL,C,0.21,0.14,0.07,1.21,69,11.6,113,61.1,-2.7,98.9,50.7,49.3,12:07,5:56,0:00,57,8,8,0,4,4,0,0,0,12
Zdeno Chara,37,BOS,D,0.32,0.13,0.19,2.19,138,5.8,254,54.3,2.6,98.7,45.9,54.1,23:21,6:36,0:02,63,8,4,4,12,8,1,0.063,0.016,20
Jarome Iginla,37,COL,RW,0.72,0.35,0.37,2.3,189,15.3,350,54,-2.7,102.7,45.9,54.1,18:08,8:25,0:01,82,29,21,8,30,25,5,0.098,0.061,59
Willie Mitchell,37,FLA,D,0.12,0.05,0.08,1.18,78,3.8,183,42.6,-4.3,100,39,61,21:41,12:39,2:03,66,3,3,0,5,4,0,0,0,8
Stephane Robidas,37,TOR,D,0.13,0.02,0.12,0.65,34,2.9,88,38.6,-4.3,103.7,48.9,51.1,17:04,7:52,0:00,52,1,1,0,6,5,0,0,0,7
Mark Streit,37,PHI,D,0.64,0.11,0.53,1.78,144,6.3,316,45.6,1.5,99.6,57.8,42.2,22:22,10:53,0:05,81,9,5,4,43,17,26,0.049,0.321,52
Shawn Thornton,37,FLA,LW,0.11,0.02,0.09,1.15,53,1.9,85,62.4,-2.2,94.6,49.6,50.4,9:35,13:11,3:00,46,1,1,0,4,4,0,0,0,5
Marek Zidlicky,37,TOT,D,0.4,0.08,0.32,1.55,130,5.4,289,45,3.1,100.1,56.2,43.8,20:57,11:56,0:39,84,7,1,6,27,13,14,0.071,0.167,34
Eric Boulton,38,NYI,LW,0.2,0.2,0,0.9,9,22.2,13,69.2,-11.1,99,80,20,7:12,14:40,3:15,10,2,2,0,0,0,0,0,0,2
Dan Boyle,38,NYR,D,0.31,0.14,0.17,1.78,116,7.8,244,47.5,4.9,102.8,61.8,38.2,20:15,14:31,0:59,65,9,6,3,11,6,5,0.046,0.077,20
Matt Cullen,38,NSH,C,0.4,0.11,0.29,1.45,90,7.8,162,55.6,-0.5,101.4,54.4,45.6,13:01,11:32,1:11,62,7,7,0,18,14,4,0,0.065,25
Shane Doan,38,ARI,RW,0.46,0.18,0.28,2.39,189,7.4,315,60,1.5,96.5,53.1,46.9,18:53,13:42,2:29,79,14,9,5,22,17,5,0.063,0.063,36
Patrik Elias,38,NJD,C,0.49,0.19,0.3,1.65,114,11.4,201,58.2,1,97.5,41.9,58.1,17:39,18:25,1:28,69,13,8,5,21,15,4,0.072,0.058,34
Bryce Salvador,38,NJD,D,0.13,0,0.13,0.87,13,0,27,48.1,-7.2,96.3,41.4,58.6,18:30,8:19,1:11,15,0,0,0,2,2,0,0,0,2
Lubomir Visnovsky,38,NYI,D,0.38,0.09,0.28,1.6,85,5.9,181,47,1.9,97.6,54,46,19:32,12:27,2:57,53,5,3,2,15,12,3,0.038,0.057,20
Martin St. Louis*,39,NYR,RW,0.7,0.28,0.42,1.95,144,14.6,241,59.8,-4.1,103.4,52.7,47.3,17:34,15:56,2:50,74,21,16,5,31,23,8,0.068,0.108,52
Kimmo Timonen,39,CHI,D,0,0,0,0.63,10,0,17,58.8,-9.3,98,65.5,34.5,11:59,14:32,0:01,16,0,0,0,0,0,0,0,0,0
Sergei Gonchar,40,TOT,D,0.29,0.02,0.27,0.96,46,2.2,123,37.4,-3,102.3,48.6,51.4,17:41,21:53,4:48,48,1,1,0,13,9,4,0,0.083,14
Jaromir Jagr,42,TOT,RW,0.61,0.22,0.39,2.19,169,10.1,300,56.3,5.3,99.6,53,47,17:34,6:51,0:04,77,17,13,4,30,23,7,0.052,0.091,47
